ID;Hora_de_inicio;Hora_de_finalizacion;Correo_electronico;Usted_nacio_entre;Sexo;Sede__0;Usted_labora_en_la_sucursal_Barranquilla_en;Usted_labora_en_la_sucursal_Bogotá_en;Usted_ingreso_a_trabajar_en_West_Army_Security_Ltda_en_el_ano;Nivel_academico_alcanzado_hasta_ahora;Estado_civil;Tiene_hijos;Es_usted;Cargo_por_favor_escriba_su_respuesta;En_mi_trabajo_me_siento_lleno_de_energia;Mi_trabajo_esta_lleno_de_significado_y_proposito;El_tiempo_vuela_cuando_estoy_trabajando;Soy_fuerte_y_vigoroso_en_mi_trabajo;Estoy_entusiasmado_con_mi_trabajo;Cuando_estoy_trabajando_olvido_todo_lo_que_pasa_alrededor_de_mi;Mi_trabajo_me_inspira;Cuando_me_levanto_por_las_mananas_tengo_ganas_de_ir_a_trabajar;Soy_feliz_cuando_estoy_concentrado_en_mi_trabajo;Estoy_orgulloso_del_trabajo_que_hago;Estoy_inmerso_en_mi_trabajo;Puedo_continuar_trabajando_durante_largos_periodos_de_tiempo;Mi_trabajo_es_retador;Me_dejo_llevar_por_mi_trabajo;Soy_muy_persistente_en_mi_trabajo;Me_es_dificil_desconectarme_de_mi_trabajo;Incluso_cuando_las_cosas_no_van_bien_continuo_trabajando;Poseo_las_herramientas_de_trabajo_necesarias_para_desarrollar_mi_trabajo;El_proceso_para_obtener_nuevas_herramientas_o_remplazar_las_existentes_es_facil_y_rapido;Tengo_puesto_de_trabajo_;Mi_puesto_de_trabajo_esta_en_adecuadas_condiciones;Tengo_claras_las_normas_de_seguridad_y_salud_en_el_trabajo;Hago_pausas_activas_diarias;Dimension_Ciclo_de_vida_del_colaborador_en_la_compania;Recibi_entrenamiento_al_cargo;Recibi_Induccion_de_la_empresa_(sistemas_de_gestion_vision_mision);He_recibido_capacitacion_que_fomente_mi_crecimiento_profesional;He_recibido_capacitacion_que_fomente_mi_crecimiento_personal;Se_con_claridad_que_debo_hacer_y_como_miden_mis_resultados;"Que_tan_importante_es_para_mi_que_la_empresa_mejore_en_la_forma_en_que_se_contrata_capacita_y_despide_el_personal
";Dimension_Salario_economico;Recibo_el_salario_de_forma_puntual_y_completo;Dimension_Expectativas_a_futuro;Dimension_Balance_vida-trabajo;La_compania_fomenta_el_equilibrio_entre_vida_personal_y_vida_familiar_;Dimension_Cultura;Muestro_un_sentimiento_de_orgullo_sobre_el_lugar_donde_trabajo;Recomiendo_a_otras_personas_sobre_las_vacantes_que_existen_en_esta_compania;La_empresa_donde_trabajo_tiene_buena_reputacion_en_el_sector;Que_tan_urgente_es_para_mi_que_la_compania_mejore_la_imagen_que_proyecta_hacia_el_sector_y_sus_colaboradores;Dimension_Mejoramiento_personal;La_empresa_se_preocupa_por_mi_como_persona;La_empresa_se_preocupa_por_mi_como_profesional;Dimension_Liderazgo;Tengo_una_buena_relacion_con_mi_jefe_o_supervisor;Mi_jefe_me_motiva_a_trabajar;Mi_jefe_me_retroalimenta_cuando_hago_las_cosas_bien;Mi_jefe_me_retroalimenta_cuando_hago_las_cosas_mal;Mi_jefe_es_un_lider_para_mi;Que_tan_urgente_es_para_mi_que_mejore_la_relacion_e_interrelacion_con_mi_jefe_inmediato;Recibo_toda_la_informacion_suficiente_para_realizar_bien_mi_trabajo;Las_instrucciones_que_recibo_de_mi_jefe_son_claras;Dimension_Percepcion_del_ambiente_de_trabajo;Percibo_un_buen_ambiente_laboral;Me_siento_conectado_con_mis_companeros_de_trabajo;Me_siento_conectado_con_otras_areas_de_la_compania;Percibo_que_aprovechan_mis_talentos_y_capacidades;Percibo_que_mi_salud_fisica_y_emocional_es_buena;Estoy_estresado_(a);Percibo_que_mi_salud_financiera_es_buena;La_compania_promueve_actividades_de_bienestar;He_participado_en_actividades_de_reconocimientos_a_empleados;De_1_a_5_evalua_el_clima_laboral_de_esta_organizacion_donde_1_mal_clima_y_5_buen_clima_laboral;Dimension_Comunicacion;La_alta_direccion_manifiesta_sus_objetivos_de_tal_forma_que_se_crea_un_sentido_comun_de_mision_identidad_y_proposito_entre_los_colaboradores;Recibo_noticias_de_la_organizacion;La_compania_me_informa_sobre_los_cambios_corporativos
558;5/25/24 13:51:46;5/25/24 14:09:47;anonymous;Generación Z;Masculino;Ibagué;;;2024;Bachiller;Soltero (a);No;Operativo;Guarda de seguridad ;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;Si;Si;Si;Si;Si;Si;Si;No;No;No;No;Si;Muy importante;No;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;Si;5;Si;Si;Si;No
559;5/25/24 14:11:45;5/25/24 14:16:34;anonymous;Generación Z;Masculino;Ibagué;;;2024;Bachiller;Soltero (a);No;Operativo;Guarda de seguridad ;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;Si;Muy importante;No;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;No;5;Si;Si;No;Si
560;5/25/24 14:46:17;5/25/24 14:50:59;anonymous;Generación Z;Masculino;Bogotá;;Bogotá;2024;Bachiller;Soltero (a);No;Operativo;Guarda de seguridad ;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy importante;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;Si;3;Si;Si;Si;Si
561;5/25/24 19:22:47;5/25/24 19:29:13;anonymous;Generación Z;Masculino;Bogotá;;Bogotá;2024;Bachiller;Soltero (a);1;Operativo;Guarda ;7;6;7;7;7;4;7;7;7;7;7;7;6;6;7;5;7;Si;Si;No;No;Si;Si;No;Si;Si;Si;Si;Si;Muy importante;Si;Si;Si;No;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;No;No;Si;Si;Si;No;Si;Si;Si;4;Si;Si;Si;Si
562;5/25/24 19:25:30;5/25/24 19:38:11;anonymous;Generación X;Masculino;Barranquilla;Cartagena;;2023;Profesional;Soltero (a);1;Operativo;Analista ;7;7;7;7;7;3;7;6;7;7;6;5;5;5;6;1;4;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy importante;Si;Si;Si;Si;Si;Si;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;Si;5;Si;Si;Si;Si
563;5/25/24 21:20:41;5/25/24 21:29:04;anonymous;Generación X;Masculino;Villavicencio;;;2023;Tecnico;Unión Libre;3;Operativo;guards. de. seguridad;7;7;7;7;7;7;7;7;7;7;6;6;6;5;7;6;7;Si;Si;Si;Si;Si;No;Si;Si;Si;Si;Si;No;Poco importante;No;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;No;No;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;No;Si;Si;No;Si;No;No;1;Si;Si;Si;Si
564;5/26/24 10:02:18;5/26/24 10:07:42;anonymous;Generación Y (milenials);Masculino;Cali;;;2014;Tecnico;Soltero (a);No;Operativo;Guarda.se.seguridad;7;7;7;7;7;6;7;7;7;7;7;7;7;7;7;6;7;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy importante;Si;Si;Si;Si;Si;Si;Si;No;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;Si;5;Si;Si;Si;Si
565;5/26/24 10:00:48;5/26/24 10:12:37;anonymous;Generación Y (milenials);Masculino;Cali;;;2023;Bachiller;Unión Libre;1;Operativo;Vigilante ;2;5;6;7;5;1;3;7;6;6;4;1;7;4;6;3;7;Si;Si;Si;Si;Si;No;No;Si;Si;Si;Si;Si;Muy importante;No;No;No;No;Si;No;Si;Si;Si;Muy urgente;No;No;Si;Si;Si;Si;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;No;Si;No;No;Si;Si;No;4;Si;Si;Si;Si
566;5/26/24 10:13:33;5/26/24 10:36:27;anonymous;Generación Z;Masculino;Cali;;;2023;Bachiller;Soltero (a);No;Operativo;Guardar de seguridad ;7;7;6;7;7;4;7;7;7;7;4;7;6;6;7;2;7;Si;Si;Si;No;Si;Si;Si;Si;Si;Si;Si;Si;Muy importante;No;Si;Si;No;Si;Si;Si;Si;Si;Muy urgente;Si;Si;No;Si;Si;Si;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;No;4;Si;Si;Si;Si
567;5/26/24 10:49:55;5/26/24 10:56:32;anonymous;Generación Y (milenials);Masculino;Cali;;;2023;Tecnico;Unión Libre;3;Operativo;Guarda seguridad peaje betania;7;7;7;7;7;7;7;7;7;7;7;7;7;5;7;6;7;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy importante;Si;Si;Si;Si;No;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;No;No;5;Si;Si;Si;Si
568;5/26/24 10:48:12;5/26/24 11:02:46;anonymous;Generación Y (milenials);Masculino;Cali;;;2014;Bachiller;Unión Libre;1;Operativo;Guarda de seguridad ;7;5;7;7;7;7;7;7;7;7;7;4;5;6;6;4;6;No;Si;No;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy importante;No;Si;Si;Si;Si;Si;Si;Si;No;Muy urgente;No;Si;Si;Si;Si;Si;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;Si;5;Si;Si;Si;Si
569;5/26/24 11:25:14;5/26/24 11:48:52;anonymous;Generación Y (milenials);Masculino;Cúcuta;;;2023;Bachiller;Unión Libre;4;Administrativo;Vigilante ;6;7;4;7;7;6;7;7;7;7;6;7;7;7;7;6;7;Si;Si;Si;No;Si;Si;Si;Si;No;Si;Si;Si;Muy importante;Si;Si;Si;Si;Si;Si;Si;No;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;No;Si;No;No;Si;No;5;Si;Si;Si;Si
570;5/26/24 15:23:19;5/26/24 15:35:54;anonymous;Generación Y (milenials);Masculino;Cali;;;2024;Tecnico;Unión Libre;1;Operativo;Vigilante ;7;7;6;7;7;6;6;6;6;7;7;6;6;6;7;1;7;Si;Si;No;No;Si;Si;Si;Si;Si;No;No;Si;Muy importante;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;No;5;Si;Si;Si;No
571;5/26/24 16:11:45;5/26/24 16:30:25;anonymous;Generación Z;Masculino;Cali;;;2024;Bachiller;Soltero (a);No;Operativo;Guarda de seguridad;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Poco importante;Si;Si;Si;Si;Si;Si;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;Si;5;Si;Si;Si;Si
572;5/27/24 9:10:16;5/27/24 9:17:43;anonymous;Generación Z;Masculino;Ibagué;;;2021;Tecnico;Soltero (a);No;Operativo;Guarda de seguridad ;6;7;6;7;6;6;6;6;6;7;7;5;5;6;6;6;6;Si;No;Si;No;Si;Si;Si;Si;No;Si;Si;Si;Muy importante;Si;Si;No;Si;No;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;No;No;Si;No;Poco urgente;Si;Si;Si;No;Si;No;Si;No;Si;No;Si;No;3;Si;No;No;No
573;5/27/24 9:23:20;5/27/24 9:36:42;anonymous;Generación Z;Masculino;Ibagué;;;2024;Bachiller;Soltero (a);No;Operativo;Guarda de seguridad ;7;7;7;7;7;6;7;7;7;7;6;7;6;7;7;1;7;Si;No;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy importante;Si;Si;Si;Si;Si;No;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;No;3;Si;Si;Si;Si
574;5/27/24 9:50:01;5/27/24 10:28:15;anonymous;Generación Z;Masculino;Ibagué;;;2024;Bachiller;Soltero (a);No;Operativo;Guarda de seguridad ;7;7;4;7;7;7;6;7;7;6;7;6;6;6;7;1;7;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy importante;Si;Si;Si;Si;No;No;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;No;4;Si;Si;Si;Si
575;5/27/24 10:17:53;5/27/24 10:32:58;anonymous;Generación Y (milenials);Masculino;Bogotá;;Bogotá;2023;Bachiller;Unión Libre;2;Operativo;Guarda de seguridad;7;7;6;7;7;1;7;7;7;7;7;6;1;1;6;1;7;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy importante;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;No;Si;Si;No;Si;Si;Si;5;Si;Si;Si;Si
576;5/27/24 10:22:13;5/27/24 11:10:03;anonymous;Generación X;Femenino;Bogotá;;Bogotá;2010;Bachiller;Soltero (a);1;Operativo;OPERADOR DE MEDIOS;6;7;6;6;6;6;5;5;6;7;5;7;6;6;6;2;2;Si;No;Si;Si;Si;No;Si;No;Si;Si;Si;Si;Muy importante;No;Si;No;No;Si;No;Si;No;No;Muy urgente;No;No;No;Si;Si;No;No;Si;No;Muy urgente;Si;No;Si;Si;Si;Si;Si;Si;No;Si;Si;No;3;Si;Si;Si;Si
577;5/27/24 12:26:46;5/27/24 12:53:30;anonymous;Baby Boom;Masculino;Cúcuta;;;2021;Bachiller;Unión Libre;3;Operativo;Guarda de seguridad;7;7;7;7;7;5;7;7;7;7;7;7;5;5;5;5;7;Si;No;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Poco importante;Si;Si;Si;Si;Si;Si;Si;Si;Si;Poco urgente;No;Si;Si;Si;Si;Si;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;No;Si;5;Si;Si;Si;Si
578;5/27/24 13:24:04;5/27/24 13:35:17;anonymous;Generación Z;Masculino;Ibagué;;;2021;Bachiller;Unión Libre;2;Operativo;Guarda de seguridad ;6;7;7;6;7;6;7;7;7;7;7;7;6;7;7;7;7;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy importante;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;Si;5;Si;Si;Si;Si
579;5/27/24 13:39:53;5/27/24 13:51:45;anonymous;Generación Z;Masculino;Ibagué;;;2021;Bachiller;Soltero (a);No;Operativo;Guarda de seguridad ;6;5;6;6;5;5;7;6;6;7;5;5;6;4;5;3;7;Si;No;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy importante;Si;Si;Si;Si;Si;No;Si;Si;Si;Poco urgente;No;Si;Si;Si;Si;Si;Si;Si;No;Poco urgente;Si;Si;Si;No;Si;No;No;Si;No;Si;Si;Si;4;Si;Si;Si;Si
580;5/27/24 14:13:23;5/27/24 14:25:13;anonymous;Generación Y (milenials);Femenino;Ibagué;;;2004;Bachiller;Unión Libre;3;Operativo;Guarda de seguridad;7;7;7;7;7;5;7;7;7;7;6;7;7;6;7;7;7;Si;Si;Si;No;Si;Si;Si;Si;Si;Si;Si;Si;Muy importante;Si;Si;Si;Si;No;Si;Si;Si;Si;Muy urgente;Si;No;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;Si;4;Si;Si;Si;Si
581;5/27/24 14:42:15;5/27/24 14:57:45;anonymous;Generación Y (milenials);Masculino;Ibagué;;;2022;Bachiller;Unión Libre;3;Operativo;Guarda de seguridad ;7;7;7;7;7;3;7;7;7;7;7;7;3;3;7;3;7;Si;No;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Poco importante;No;Si;Si;Si;No;Si;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;No;Si;Si;Poco urgente;Si;Si;Si;Si;Si;No;Si;Si;No;Si;Si;No;4;Si;No;No;No
582;5/28/24 8:49:04;5/28/24 9:06:06;anonymous;Generación Y (milenials);Femenino;Cali;;;2022;Bachiller;Soltero (a);No;Operativo;Vigilancia fija;7;7;6;7;7;1;7;6;6;7;7;6;4;7;7;1;7;Si;No;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy importante;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;No;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;No;5;Si;Si;No;No
583;5/28/24 8:45:07;5/28/24 9:17:00;anonymous;Generación Z;Masculino;Medellín;;;2019;Bachiller;Soltero (a);No;Administrativo;guardad de seguridad;7;7;6;7;7;7;7;7;7;7;7;7;1;1;7;1;7;Si;Si;Si;Si;Si;No;Si;Si;Si;Si;Si;Si;Muy importante;No;Si;Si;Si;Si;No;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;Si;5;Si;Si;Si;Si
584;5/28/24 9:32:23;5/28/24 9:44:34;anonymous;Generación Y (milenials);Masculino;Medellín;;;2021;Bachiller;Casado (a);1;Operativo;Supervisor ;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy importante;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;Si;5;Si;Si;Si;Si
585;5/28/24 9:36:36;5/28/24 9:48:08;anonymous;Generación Y (milenials);Masculino;Medellín;;;2018;Bachiller;Soltero (a);No;Operativo;Guarda de seguridad ;7;7;6;6;6;6;6;6;6;7;7;6;6;6;6;6;6;No;No;Si;No;Si;Si;No;Si;Si;Si;Si;No;Muy importante;Si;Si;No;Si;Si;Si;Si;Si;No;Muy urgente;No;No;Si;Si;Si;Si;No;Si;Si;Poco urgente;Si;Si;Si;Si;No;Si;No;Si;No;Si;No;Si;3;Si;Si;Si;No
586;5/28/24 9:29:31;5/28/24 9:57:38;anonymous;Generación Z;No binario;Villavicencio;;;2024;Bachiller;Unión Libre;1;Administrativo;Vigilante, guarda;7;7;7;7;7;7;7;7;7;7;6;4;6;3;7;3;3;Si;Si;Si;No;Si;Si;Si;Si;Si;Si;Si;Si;Poco importante;Si;Si;Si;Si;Si;No;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;No;5;Si;Si;No;Si
587;5/28/24 10:17:26;5/28/24 10:28:06;anonymous;Generación Z;Masculino;Ibagué;;;2022;Bachiller;Soltero (a);No;Operativo;Guarda de seguridad ;7;7;7;7;7;1;7;7;7;7;7;1;7;1;7;1;7;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy importante;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;Si;5;Si;Si;Si;Si
588;5/28/24 10:59:57;5/28/24 11:06:55;anonymous;Generación Y (milenials);Masculino;Bogotá;;Bogotá;2016;Bachiller;Unión Libre;3;Operativo;Guarda de seguridad ;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Poco importante;Si;Si;Si;Si;Si;Si;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;Si;5;Si;Si;Si;Si
589;5/28/24 11:23:25;5/28/24 11:41:07;anonymous;Generación Z;Masculino;Bogotá;;Bogotá;2023;Bachiller;Unión Libre;2;Operativo;Guarda de seguridad ;7;7;7;7;7;2;7;7;7;7;6;7;7;5;5;4;7;Si;No;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy importante;No;Si;Si;Si;No;No;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;No;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;Si;5;Si;Si;Si;Si
590;5/28/24 17:16:34;5/28/24 17:22:39;anonymous;Generación Y (milenials);Masculino;Cúcuta;;;2018;Tecnico;Casado (a);1;Operativo;Guarda de seguridad ;6;6;5;5;6;6;6;6;5;6;5;6;4;3;6;4;5;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy importante;Si;Si;Si;Si;Si;Si;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;Si;4;Si;Si;Si;Si
591;5/28/24 17:23:44;5/28/24 17:45:58;anonymous;Generación X;Masculino;Bogotá;;;2016;Bachiller;Unión Libre;4;Operativo;Vigilante ;7;7;4;7;7;1;7;3;4;7;7;7;4;1;7;2;7;Si;No;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy importante;Si;No;Si;Si;Si;No;Si;No;Si;Poco urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;No;Si;Si;No;Si;Si;No;4;Si;Si;Si;Si
592;5/29/24 9:38:08;5/29/24 9:46:13;anonymous;Generación Y (milenials);Masculino;Bogotá;;Bogotá;2024;Bachiller;Unión Libre;2;Operativo;Vigilante ;7;4;7;7;7;6;7;7;4;6;5;5;6;5;7;4;7;Si;Si;Si;Si;Si;No;Si;Si;Si;Si;Si;Si;Muy importante;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;5;Si;Si;Si;Si
593;5/29/24 9:37:06;5/29/24 9:48:25;anonymous;Generación Y (milenials);Masculino;Bogotá;;Bogotá;2021;Bachiller;Soltero (a);No;Operativo;Guarda de seguridad ;7;7;7;7;7;7;7;7;7;7;7;6;7;7;7;7;7;Si;No;Si;No;Si;Si;Si;No;Si;Si;Si;Si;Muy importante;Si;Si;Si;Si;No;No;Si;No;No;Muy urgente;No;No;No;Si;Si;Si;No;No;No;Muy urgente;Si;Si;Si;Si;Si;No;No;Si;No;No;No;No;5;Si;No;No;No
594;5/29/24 9:54:21;5/29/24 10:09:03;anonymous;Generación Z;Masculino;Bogotá;;Bogotá;2023;Bachiller;Unión Libre;1;Operativo;Guarda de seguridad ;7;7;6;7;7;7;7;7;7;7;6;7;7;5;7;5;7;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy importante;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;Si;5;Si;Si;Si;Si
595;5/29/24 10:16:03;5/29/24 10:21:58;anonymous;Generación Z;Masculino;Bogotá;;Bogotá;2024;Bachiller;Soltero (a);No;Operativo;Guarda de seguridad ;7;7;7;7;7;5;7;7;7;7;7;7;5;7;7;6;6;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Poco importante;Si;Si;Si;Si;Si;Si;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;3;Si;Si;Si;Si
596;5/29/24 10:16:35;5/29/24 10:24:51;anonymous;Generación Z;Masculino;Bogotá;;Bogotá;2023;Bachiller;Unión Libre;2;Operativo;Supervisor ;7;7;7;7;7;6;7;7;7;7;7;7;7;7;7;7;7;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy importante;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;Si;5;Si;Si;Si;Si
597;5/29/24 10:06:20;5/29/24 10:39:02;anonymous;Generación Y (milenials);Masculino;Bogotá;;Bogotá;2024;Bachiller;Unión Libre;No;Operativo;Guarda de seguridad en reserva el turpial;7;7;7;7;7;6;7;7;7;7;5;7;7;6;7;6;7;No;No;Si;No;Si;Si;Si;Si;Si;Si;Si;Si;Muy importante;Si;Si;Si;Si;Si;Si;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;Si;5;Si;Si;Si;Si
598;5/29/24 10:31:30;5/29/24 10:41:08;anonymous;Generación Y (milenials);Masculino;Bogotá;;Bogotá;2024;Bachiller;Unión Libre;2;Operativo;Guarda seguridad;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy importante;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;No;5;Si;Si;Si;Si
599;5/29/24 12:29:08;5/29/24 12:32:46;anonymous;Generación Y (milenials);Masculino;Cali;;;2014;Tecnico;Soltero (a);No;Operativo;Guarda de seguridad;7;7;7;7;7;6;7;7;7;7;7;6;7;7;7;5;6;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy importante;Si;Si;Si;Si;Si;Si;Si;No;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;Si;5;Si;Si;Si;Si
600;5/29/24 12:26:05;5/29/24 12:34:06;anonymous;Generación X;Masculino;Medellín;;;2024;Primaria;Unión Libre;2;Operativo;ESCOLTA;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Muy importante;Si;Si;Si;Si;Si;Si;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;Si;Si;Si;Poco urgente;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;Si;5;Si;Si;Si;Si
